smiles,AR,rationale,rationale_score
['O=C1CCCc2ccccc12'],0.186,,
['CC(C)(C)c1cc(O)ccc1O'],0.066,,
['CCC(C)Cl'],0.014,,
['CN(C)c1ccc(cc1)N=O'],0.086,,
['CCCCC(F)(F)C1(O)CCC2C(CCCCCCC(=O)O)C(=O)CC2O1'],0.155,,
['CCc1cc2C(=NCc3nnc(C)n3c2s1)c4ccccc4Cl'],0.290,,
['NC1C2CN(CC12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F'],0.300,,
['CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC'],0.055,,
['Cc1ccc(O)c(c1)C(C)(C)C'],0.058,,
['CCc1cc(SCc2sc(nc2CN3CCN(CC3)c4ccc(OC)cc4)c5ccc(cc5)C(F)(F)F)ccc1OCC(=O)O'],0.161,,
['CCCCCCN'],0.029,,
['CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccsc3)C(=O)N2C1C(=O)O'],0.156,,
['CN1CCN(CC(=O)N2c3ccccc3NC(=O)c4csc(C)c24)CC1'],0.174,,
['CCCCCCCCC=CCCCCCCCC(=O)OCCOC(=O)CCCCCCCC=CCCCCCCCC'],0.065,,
['CC12CCC3C(CCc4cc(O)ccc34)C1CCC2OP(=O)(O)O'],0.233,,
['NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1'],0.038,,
['OCCN(CCO)C=O'],0.025,,
['CCC(C)N'],0.012,,
['Cc1ccccc1Cl'],0.083,,
['Cc1ccc(N)c(c1)S(=O)(=O)O'],0.043,,
['CC(C)CC(NC(=O)C(C)NC(=O)CC(O)C(CC(C)C)NC(=O)C(NC(=O)C(NC(=O)CC(C)C)C(C)C)C(C)C)C(O)CC(=O)O'],0.035,,
['CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C'],0.313,,
['CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl'],0.084,,
['OC(=O)c1ccncc1'],0.071,,
['COc1cc(ccc1Cc2cn(C)c3ccc(NC(=O)OC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5C'],0.178,,
['CCCCNCCCC'],0.023,,
['CC1C2Cc3ccc(O)cc3C1(C)CCN2CC4CC4'],0.302,,
['OC1C=CC2C3Cc4ccc(O)c5OC1C2(CCN3)c45'],0.482,,
['CCC(C1OC(CC)(CC1C)C2CCC(O)(CC)C(C)O2)C(=O)C(C)C(O)C(C)CCc3ccc(C)c(O)c3C(=O)O'],0.203,,
['CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C'],0.062,,
['CN1N(C(=O)C=C1C)c2ccccc2'],0.148,,
['CCOC(=O)C(CCc1ccccc1)NC2CCCN3CCCC(N3C2=O)C(=O)O'],0.104,,
['Cc1cc(C)n(CO)n1'],0.056,,
['OCCOCCOCCOCCO'],0.027,,
['OC(C(=O)OCCN1CCCCC1)(c2ccccc2)c3ccccc3'],0.142,,
['C1OC1c2ccccc2'],0.173,,
['FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F'],0.201,,
['Brc1c(Br)c(Br)c2C(=O)OC(=O)c2c1Br'],0.351,,
['CCCOC(=O)c1cc(O)c(O)c(O)c1'],0.135,,
['OCC(O)C1OC(=C(O)C1=O)O'],0.119,,
['[O-][N+](=O)c1ccc2C(=O)NC(=O)c2c1'],0.190,,
['CC(C)CC(=O)Oc1ccc(C)cc1'],0.057,,
['CN1CCCC(CN2c3ccccc3Sc4ccccc24)C1'],0.197,,
['Cc1ccc(cc1)C(=O)c2ccc(CC(=O)O)n2C'],0.121,,
['CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1'],0.085,,
['NC(=N)NCc1cccc(I)c1'],0.060,,
['COCC(=O)N(N1CCOC1=O)c2c(C)cccc2C'],0.126,,
['ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl'],0.189,,
['Nc1ccc(Oc2ccc(N)c(N)c2)cc1'],0.205,,
['CN(C)C1C2C(O)C3C(=C(O)C2(O)C(=C(C(=O)N)C1=O)O)C(=O)c4c(O)cccc4C3(C)O'],0.391,,
['CCCC(C)C(=O)OCC'],0.037,,
['CC(CCC#N)C#N'],0.037,,
['CNC(C)Cc1ccccc1OC'],0.081,,
['Nc1ccc2ccccc2c1S(=O)(=O)O'],0.106,,
['CC(CCc1ccccc1)NC(C)C(O)c2ccc(O)cc2'],0.091,,
['Oc1nc2C(=O)NC(=O)Nc2[nH]1'],0.107,,
['COP(=O)(O)OC'],0.014,,
['COc1ccc2cc(ccc2c1)C(C)CO'],0.169,,
['Cc1ccc(C)c2ccccc12'],0.198,,
['CCc1nc(N)nc(N)c1c2ccc(Cl)cc2'],0.189,,
['CN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3'],0.126,,
['NC1=NC(=O)N(C=C1F)C2CSC(CO)O2'],0.116,,
['Nc1cc(ccc1S(=O)(=O)O)S(=O)(=O)O'],0.030,,
['Nc1ccc2C(=O)c3ccccc3C(=O)c2c1'],0.362,,
['COc1cc2[nH]c(C)c(CCN3CCN(CC3)c4ccccc4)c2cc1OC'],0.177,,
['CC(COc1ccccc1)N(CCCl)Cc2ccccc2'],0.094,,
['COC(=C1C(C(=C(COC(=O)N)N=C1C)C(=O)OC(C)C)c2cccc(Cl)c2Cl)O'],0.163,,
['COC(=C1C(C(=C(C)N=C1C)C(=O)OC2CCCN(Cc3ccccc3)C2)c4cccc(c4)[N+](=O)[O-])O'],0.185,,
['CCCCCCOC(=O)c1ccc(O)cc1'],0.093,,
['FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F'],0.174,,
['Cc1ccc(cn1)c2ncc(Cl)cc2c3ccc(cc3)S(=O)(=O)C'],0.135,,
['CC(=C)C(=O)OCCOCCOC(=O)C(=C)C'],0.045,,
['Cc1ccc(Cl)c(N)c1Cl'],0.132,,
['CC(C)CCCCCCCCCCCCCCC(=O)O'],0.040,,
['CC12CCC3C(CCc4cc(O)ccc34)C1CC(O)C2O'],0.393,,
['CCCCC(CC)COCCO'],0.039,,
['CC(C)(c1cc(Br)c(OCC=C)c(Br)c1)c2cc(Br)c(OCC=C)c(Br)c2'],0.211,,
['CCCCCCCCCCCCOCC1CO1'],0.073,,
['Cc1cc(C)c(O)c(C)c1'],0.090,,
['NCC1(Cc2noc(O)n2)CCCCC1'],0.127,,
['OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23'],0.196,,
['CC(=O)Oc1ccc(cc1)C(=O)C'],0.074,,
['OS(=O)(=O)OOS(=O)(=O)O'],0.003,,
['O=[p+]1oc2ccccc2c3ccccc13'],0.305,,
['OCCN1CCN(CC1)C(=O)CN2C(=O)Sc3ccc(Cl)cc23'],0.116,,
['Nc1ccc(cc1)c2ccc(F)cc2'],0.196,,
['CCCCN1CC(O)C(O)C(O)C1CO'],0.077,,
['CC1CN(CCC1(C(=O)O)c2ccccc2)C3CCC(CC3)(C#N)c4ccc(F)cc4'],0.243,,
['CCOc1ccc(NC(=O)C)cc1N'],0.091,,
['CC(O)CC(C)(C)O'],0.006,,
['Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1'],0.109,,
['CCCCCCCCCCCCI'],0.055,,
['C(Oc1ccccc1)C2CO2'],0.148,,
['CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3'],0.139,,
['CCCCCCCCCCCSCC(=O)O'],0.038,,
['OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc2ccccc2'],0.085,,
['O=C1OC(=O)C2CC=CCC12'],0.206,,
['CCCCCCC(=O)OC1CCC2C3CCC4CC(=O)C=C(C)C4(C)C3CCC12C'],0.329,,
['C=CN1CCCCCC1=O'],0.085,,
['CC=CC=NNC(=O)c1ccncc1'],0.092,,
['[O-][N+](=O)c1cccc2c(cccc12)[N+](=O)[O-]'],0.182,,
['CCOC(=C1C(C(=C(C)N=C1COCCN)C(=O)OC)c2ccccc2Cl)O'],0.184,,
['CCCNC1CCc2nc(N)sc2C1'],0.120,,
['CCCCCCCCOS(=O)(=O)O'],0.016,,
['CC1CCCC(=O)C1=O'],0.090,,
['CCC(N)Cc1c[nH]c2ccccc12'],0.144,,
['CCCCCCCCN(C)CCCCCCCC'],0.043,,
['CC(C)(C)NCC(O)c1ccc(O)c(CO)n1'],0.034,,
['CC12CCC3C(CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)C1CCC2O'],0.279,,
['OCC(O)CONC(=O)c1ccc(F)c(F)c1Nc2ccc(I)cc2F'],0.137,,
['ClCCCl'],0.020,,
['CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12'],0.284,,
['CC1(C)N(Cl)C(=O)N(Br)C1=O'],0.109,,
['Fc1ccc(cc1)C(=O)C2CCN(CCN3C(=S)Nc4ccccc4C3=O)CC2'],0.173,,
['CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC'],0.061,,
['CCCCOC(=O)COc1ccc(Cl)cc1Cl'],0.097,,
['COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C'],0.151,,
['COc1cc(NCCCC(C)N)c2ncccc2c1'],0.124,,
['CN(CCO)CCO'],0.016,,
['FC1=CN(C2CCCO2)C(=O)NC1=O'],0.109,,
['COc1cc(c(OC)cc1Cl)c2nc(NC(=O)c3cc4cc(C)cc(C)c4n3CC(=O)O)sc2CCC5CCCCC5'],0.209,,
['Nc1ccc(cc1)S(=O)(=O)Nc2ccc(Cl)nn2'],0.085,,
['CCCCCCOCCO'],0.032,,
['COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC'],0.183,,
['Oc1cc(O)c2CC(OC(=O)c3cc(O)c(O)c(O)c3)C(Oc2c1)c4cc(O)c(O)c(O)c4'],0.296,,
['Cc1ccc(N)cc1O'],0.096,,
['CC(C)(C)c1ccc(cc1)c2ccc(cc2)C(C)(C)C'],0.072,,
['CCCCCCCCCCCC(=O)OCC(O)CO'],0.043,,
['CC(=CCO)C'],0.013,,
['Cc1nc(C)c(C)nc1C'],0.067,,
['Cc1cc(C)c(C)cc1C'],0.079,,
['COc1cc(cc(OC)c1OC)C(=O)N2CCCCCCC2'],0.158,,
['CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl'],0.124,,
['CCC(=O)O'],0.012,,
['OCC(CBr)(CBr)CBr'],0.038,,
['CC(C)(C)NCC(O)c1cc(Cl)c(N)c(c1)C(F)(F)F'],0.054,,
['Oc1ccc(cc1)c2ccc(O)cc2'],0.191,,
['COC(=O)CC(=O)C(C)(C)C'],0.021,,
['N(c1ccc(Nc2ccc3ccccc3c2)cc1)c4ccc5ccccc5c4'],0.298,,
['NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O'],0.073,,
['Nc1ccc(Br)cc1'],0.088,,
['CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C'],0.313,,
['Oc1c(Br)cc(Br)c2cccnc12'],0.268,,
['COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC'],0.097,,
['CC(=O)NC(C=O)C(O)C(O)C(O)CO'],0.032,,
['CC(=CCCC(C)(OC(=O)c1ccccc1)C=C)C'],0.084,,
['NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1'],0.161,,
['CC12CCC3C(C(CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)Cc4cc(O)ccc34)C1CCC2O'],0.224,,
['Cc1cccc(c1[N+](=O)[O-])[N+](=O)[O-]'],0.096,,
['NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F'],0.066,,
['N(C=CC=CC=Nc1ccccc1)c2ccccc2'],0.160,,
['COc1ccc(cc1OC2CCCC2)C3CNC(=O)C3'],0.186,,
['CC1CC2=C(CC1(C)C(=O)C)C(C)(C)CCC2'],0.175,,
['CC(C)(C)CC(C)(C)c1ccc(O)cc1'],0.037,,
['CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I'],0.100,,
['COC(=O)CS'],0.022,,
['CC(=O)Nc1nnc(s1)S(=O)(=O)N'],0.030,,
['CCN(CC)CCOc1ccccc1OC'],0.089,,
['CC(=C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C'],0.059,,
['OCC(O)COCC=C'],0.023,,
['COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1'],0.084,,
['CCN(CC)C(=O)c1cccc(C)c1'],0.094,,
['CC(=O)C'],0.005,,
['CC1(C)C2CCC1(C)C[N+](C)(CCC[N+](C)(C)C)C2'],0.091,,
['Oc1ccc(c2cccnc12)[N+](=O)[O-]'],0.197,,
['CC(C)N(C)C'],0.012,,
['OC(=O)c1ccc(cc1)S(=O)(=O)N(Cl)Cl'],0.062,,
['CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12'],0.179,,
['OC(=O)C(Br)(Br)Br'],0.014,,
['CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl'],0.103,,
['Cc1cccc(Cc2c[nH]cn2)c1C'],0.126,,
['Clc1ccc(C=O)c(Cl)c1'],0.129,,
['CCOCN(C(=O)CCl)c1c(C)cccc1CC'],0.103,,
['Oc1c(Br)cc2c(Oc3c(Br)c(O)c(Br)cc3C24OC(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c45)c1Br'],0.430,,
['CC1(C)Oc2ccc(cc2C(C1O)N3CCCC3=O)C#N'],0.211,,
['CN1N(C(=O)C(=C1C)NC(=O)c2cccnc2)c3ccccc3'],0.193,,
['C1CC2OC2CC1C3CO3'],0.399,,
['CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C'],0.382,,
['Cc1ccc(OP(=O)(Oc2ccccc2)Oc3ccccc3)cc1'],0.165,,
['C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1'],0.097,,
['CC1=NNC(=O)N(C1)N=Cc2cccnc2'],0.099,,
['CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1'],0.053,,
['NC(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)CSc3c[nH]nn3)c4ccc(O)cc4'],0.185,,
['CCN(CC)CCOC(=O)C(c1ccccc1)c2ccccc2'],0.114,,
['CC(CCC=C(C)C)CC=O'],0.025,,
['CCOC(=O)COC(=O)c1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+](=O)[O-]'],0.156,,
['CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1'],0.045,,
['CC12C3CC(C=C3)C1C(=O)OC2=O'],0.484,,
['CC1CCC2(OC1)OC3C(O)C4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OC(CO)C(O)C(OC%11OC(CO)C(O)C(O)C%11O)C%10O)C(O)C7O)C(O)CC6(C)C5CCC4(C)C3C2C'],0.308,,
['CN(C)C(=S)Nc1cccc(C)c1'],0.074,,
['CCCCCC=CCC=CCCCCCCCC(=O)OC'],0.053,,
['CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)c3cc(Cl)cc(Cl)c3'],0.238,,
['CCC(C)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-]'],0.110,,
['Cc1ccc2nc(N)nc(O)c2c1Sc3ccncc3'],0.219,,
['ClP(Cl)c1ccccc1'],0.089,,
['ClC(Cl)(Cl)c1ccc(cc1)C(Cl)(Cl)Cl'],0.080,,
['COC12C3NC3CN1C4=C(C2COC(=O)N)C(=O)C(=C(C)C4=O)N'],0.357,,
['[O-][N+](=O)c1ccccc1Nc2ccccc2'],0.149,,
['ClCC(Cl)CCl'],0.024,,
['CCOP(=S)(OCC)Oc1ccc(cc1)S(=O)C'],0.084,,
['CCCCC(CC)COCCC#N'],0.047,,
['OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl'],0.139,,
['CC=C(C)C=O'],0.024,,
['Clc1ccc2C(=C3CCNCC3)c4ncccc4CCc2c1'],0.263,,
['O[P+](=O)c1ccccc1'],0.072,,
['COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(OC6CCCCO6)C(C)O5)c4c(O)c3C(=O)c12)C(=O)CO'],0.306,,
['NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O'],0.168,,
['CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3cc(C)on3'],0.212,,
['CC1(C)C(=O)C(C)(C)C1=O'],0.156,,
['Clc1ccc(C(Cn2ccnc2)OCC=C)c(Cl)c1'],0.132,,
['Cc1ccc(C=O)cc1C'],0.092,,
['COc1ccc(cc1OC)C(=O)NCc2ccc(OCCN(C)C)cc2'],0.107,,
['FC(=C1CN2CCC1CC2)COc3ccc4c(c3)[nH]c5ccccc45'],0.278,,
['CCC(C)(C)c1cc(O)c(cc1O)C(C)(C)CC'],0.104,,
['CCN(CC)C(=O)SCc1ccc(Cl)cc1'],0.082,,
['NC(=O)c1cccnc1'],0.073,,
['FC(F)(F)C(Cl)Br'],0.030,,
['CCCC[N+]1(C)CCCCC1'],0.059,,
['CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O'],0.062,,
['CN(C)C(=O)NC1(CCN(CCC2(CN(CCO2)C(=O)c3ccccc3)c4ccc(F)c(F)c4)CC1)c5ccccc5'],0.173,,
['CCCOCC(C)O'],0.015,,
['S=C=NCCc1ccccc1'],0.080,,
['CCOC(=O)COc1ccc2C(=C(CCN(CC)CC)C(=O)Oc2c1)C'],0.122,,
['CC1=NN(C(=O)C1)c2ccc(cc2)C(=O)O'],0.137,,
['CN1C=C(C(=O)c2ccc(F)cc12)S(=O)C'],0.158,,
['CC(C)NC1=C(C)N(C)N(C1=O)c2ccccc2'],0.123,,
['CC(=O)NC1C(O)OC(CO)C(O)C1O'],0.070,,
['CCOc1ccc(Cc2nc3cc(ccc3n2CCN(CC)CC)[N+](=O)[O-])cc1'],0.136,,
['CC1(C)CCC(C)(C)c2cc(ccc12)C(=O)Nc3ccc(cc3)C(=O)O'],0.166,,
['CC1=Nc2ccccc2C(=O)O1'],0.166,,
['Clc1cc(Cl)nc(Cl)n1'],0.090,,
['Nc1cccc2ccccc12'],0.222,,
['Oc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3'],0.282,,
['CN(C(=S)Oc1ccc2CCCc2c1)c3cccc(C)c3'],0.228,,
['OC(=O)CCCCCCC(=O)O'],0.024,,
['CN1C2CCC1CC(C2)OC3c4ccccc4CCc5ccccc35'],0.277,,
['Oc1c(Br)cc(Br)cc1C(=O)Nc2ccc(Br)cc2'],0.203,,
['CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC'],0.037,,
['Nc1ccccc1S(=O)(=O)c2ccccc2'],0.127,,
['Clc1ccccc1C2CSC(=C(C#N)n3ccnc3)S2'],0.252,,
['CN1CCC(C(O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl'],0.253,,
['CCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1'],0.124,,
['COc1ccc(N)c(OC)c1'],0.143,,
['CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC'],0.077,,
['CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N'],0.115,,
['C=CCSSSCC=C'],0.040,,
['OCCN1CCN(CCO)CC1'],0.036,,
['CCCCOC(=O)CCCCCCCC(=O)OCCCC'],0.050,,
['OCC1CCC(O1)n2cnc3c(O)ncnc23'],0.188,,
['CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12'],0.140,,
['CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc3ccccc3)NC(=O)C(CC(=O)N)NC(=O)c4ccc5ccccc5n4'],0.104,,
['CCCCCCCCCCCCCOC(=O)C(=C)C'],0.058,,
['NCCc1ccc(O)c(O)c1'],0.101,,
['Oc1ccc2CC3N(CC=C)CCC45C(Oc1c24)C(=O)CCC35O'],0.460,,
['CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(C)CC2OC)C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)C(O)CC1=O)C(=CC4CCC(Cl)C(C4)OC)C'],0.170,,
['CCCCCCOC(=O)CCC'],0.039,,
['CC(=CCCC(=CCCC(=CCCC(=CCC1=C(C)C(=O)c2ccccc2C1=O)C)C)C)C'],0.117,,
['OC(=O)CC(C(=O)O)S(=O)(=O)O'],0.016,,
['COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2OCC(F)(F)F)n1'],0.086,,
['Nc1ccc(N=Nc2ccccc2)c(N)c1'],0.169,,
['CC(=O)CC(=O)Nc1ccccc1'],0.054,,
['NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O'],0.164,,
['Nc1nc2CCN(CC=C)CCc2s1'],0.115,,
['CC(=CC(=O)O)C'],0.014,,
['COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl'],0.170,,
['CCCCOP(=O)(OCCCC)OCCCC'],0.040,,
['OS(=O)(=O)c1ccccc1'],0.033,,
['CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C3CCC(=O)N3)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)N'],0.068,,
['COc1ncc(F)c2nc(nn12)S(=O)(=O)Nc3c(F)cccc3F'],0.139,,
['Cc1ccccc1NC(=N)Nc2ccccc2C'],0.134,,
['CC(C)c1cc(cc(c1)C(C)C)C(C)C'],0.060,,
['COP(=O)(OC)C(O)C(Cl)(Cl)Cl'],0.042,,
['CC(=CCCC(=CCC=C(C)C=C)C)C'],0.037,,
['ONC(=O)CS(=O)C(c1ccccc1)c2ccccc2'],0.112,,
['Oc1cccc(O)c1'],0.086,,
['NC1=NC(=CC(=N)N1O)N2CCCCC2'],0.127,,
['CNC(=O)Oc1cc(C)cc(c1)C(C)C'],0.078,,
['CC12CCC3C(CCC4=C(O)C(=O)CCC34)C1CCC2OC(=O)CCC5CCCC5'],0.347,,
['Oc1ccc(cc1)C2(CC3CC2C4CCCC34)c5ccc(O)cc5'],0.428,,
['CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(Cl)cc2'],0.127,,
['CCCCN(CCCC)CC(O)c1cc(Cl)cc2C(=Cc3ccc(Cl)cc3)c4cc(Cl)ccc4c12'],0.207,,
['Nc1ccc(NCCO)c(c1)[N+](=O)[O-]'],0.083,,
['Nc1cc2CCN3C(=O)C(NC(=O)c4cccnc4)N=C(c5ccccc5)c(c1)c23'],0.265,,
['CCN(CC)CCO'],0.025,,
['CCCN(CCC)CCc1c[nH]c2ccccc12'],0.104,,
['CCOC(=O)c1cncn1C(C)c2ccccc2'],0.138,,
['Clc1cccc(Cl)c1'],0.092,,
['CC(=O)CCC(=O)O'],0.014,,
['CCCCCCCCCCCCCC(=O)OC'],0.053,,
['Oc1ccc(cc1)C2(c3ccc(O)cc3)c4ccccc4c5ccccc25'],0.363,,
['CN(CCCOc1ccc(Cl)cc1Cl)CC#C'],0.085,,
['CCC(C)(CCCC(C)C)OC(=O)C'],0.032,,
['Cc1ccc(O)c2ncccc12'],0.212,,
['C(Cc1ccccc1)Nc2nc(cs2)c3ccccc3'],0.175,,
['CC(=O)CC(C)(C)NC(=O)C=C'],0.021,,
['OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)c3cccnc3'],0.231,,
['CC1CCC(CO)CC1'],0.070,,
['CCCCC(CC)COCC1CO1'],0.069,,
['Oc1nncc2ccccc12'],0.200,,
['COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1'],0.080,,
['CCc1ccc(C)cc1'],0.072,,
['CN(C)N'],0.005,,
['OS(=O)(=O)c1cccc2ccccc12'],0.093,,
['CC(=C)C(=O)OCCOP(=O)(O)O'],0.017,,
['CCC(C)C(N1Sc2ccccc2C1=O)C(=O)O'],0.142,,
['ClCCCCCCCl'],0.040,,
['CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(=O)O'],0.155,,
['CC(CSC(=O)c1ccccc1)C(=O)N2CC(CC2C(=O)O)Sc3ccccc3'],0.131,,
['C[N+]1(CC2COC(O2)(C3CCCCC3)c4ccccc4)CCCCC1'],0.205,,
['OC(=O)CC(C(CC(=O)O)C(=O)O)C(=O)O'],0.034,,
['Nc1ccc(cc1O)[N+](=O)[O-]'],0.106,,
['CC(=O)CCc1ccc(O)cc1'],0.061,,
['CCn1nc(Cc2ccccc2)cc1C3CCN(CC4CC(CC4c5cccc(F)c5)N(C)C(C(C)C)C(=O)O)CC3'],0.153,,
['CC(CCOC(=O)C(=C)C)OC(=O)C(=C)C'],0.047,,
['CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C'],0.078,,
['CC(Oc1ccc(Cl)cc1Cl)C(=O)O'],0.100,,
['CNC(=O)N(c1ccccc1)c2ccccc2'],0.167,,
['Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-]'],0.097,,
['CCOC(=O)C1OC1(C)c2ccccc2'],0.214,,
['CC(C)Cc1ccc(CCc2cc3C(=NC(C)c4nnc(C)n4c3s2)c5ccccc5Cl)cc1'],0.226,,
['CC(=C)C1CCC(=CC1)C'],0.076,,
['CC(COc1ccc(cc1)C(C)(C)C)OS(=O)OCCCl'],0.048,,
['CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C)O1'],0.080,,
['Nc1ccc(SC#N)cc1[N+](=O)[O-]'],0.120,,
['SC1CCCCC1'],0.072,,
['Cc1cc(O)c2ccccc2c1O'],0.256,,
['CC(CCC=C(C)C)CC(=O)O'],0.020,,
['Clc1cccc(Cl)c1S(=O)(=O)Cl'],0.064,,
['CCCCc1ccc2C(C(C(c3ccc(OC)cc3CC(C)C(=O)O)c2n1)C(=O)O)c4ccc5OCOc5c4'],0.227,,
['OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F'],0.194,,
['Clc1ccc(CSC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1'],0.162,,
['C(=Cc1ccccc1)c2ccccc2'],0.176,,
['OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O'],0.117,,
['CCn1ccnc1CC2COc3ccccc3O2'],0.196,,
['CCCCCCCCCCCCOCCO'],0.047,,
['CCN1CCCC1CNC(=O)c2c(OC)ccc(Br)c2OC'],0.148,,
['Fc1cccc(C=CC(=O)NC2CC2)c1'],0.159,,
['CC(O)c1ccccc1'],0.063,,
['FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F'],0.512,,
['OC(=O)C1CSCN1'],0.040,,
['OC(=O)CC#N'],0.017,,
['CC(C)(C)C(=O)CCl'],0.016,,
